rx ry rz vx vy vz ax ay az
+1.159983E+01 -3.979731E-02 -3.588371E+00 +2.184692E+00 -3.991021E-01 +1.451975E-01 +1.296795E+01 -1.496211E+01 +1.391531E+01
+6.002382E+00 +9.732023E+00 -5.419907E+00 -1.592869E+00 +1.463171E-01 -8.133522E-01 -2.561559E+00 -2.553135E+00 +4.250861E+00
+1.398111E+01 +1.223458E+00 +7.014641E+00 +5.800642E-01 -1.766795E+00 +8.687521E-01 -2.382406E+00 -3.784231E+00 +5.557739E-01
+1.419993E+00 +2.941630E+00 +2.963147E+00 -3.463993E-01 -5.497364E-01 -7.484935E-01 +7.096522E+00 -7.958687E+00 +4.970689E-01
-2.999884E+00 +1.034981E+01 +8.181690E-01 +6.863000E-01 +4.838674E-02 -1.812426E+00 -5.471419E-01 +1.540281E+00 +2.642654E+00
+4.378988E+00 +6.088291E+00 +1.050736E+01 +1.404021E+00 +1.351488E+00 -5.043071E-01 +9.203239E+00 +1.228955E+01 -1.207764E+01
+5.360998E+00 -2.588621E+00 +7.067791E+00 +4.801097E-01 +7.526258E-01 -1.596706E+00 -6.130404E+00 -2.029334E+00 -8.255560E+00
-5.882157E-01 +1.100532E+01 +8.668111E+00 -1.110710E+00 +8.137635E-01 -3.650249E-01 -2.744502E+00 +6.675512E-01 -9.182761E+00
+7.930061E+00 +1.016127E+01 +2.388422E-01 +9.225386E-01 -8.326445E-01 +8.551207E-02 -2.238841E+00 +7.040594E-01 +5.311954E+00
+1.524780E+01 +1.299141E+01 +1.236386E+01 -1.069807E+00 +4.093483E-01 +5.591354E-01 +2.587718E+01 +2.570066E+00 +1.843732E+01
+6.094887E+00 +8.971564E+00 +1.123505E+01 -1.407411E+00 +4.382254E-01 -9.337450E-03 +7.927335E+00 -1.364472E+01 +1.041486E+00
+5.582313E+00 +1.406053E+01 +4.528304E+00 -5.468347E-01 +6.501844E-01 +6.875713E-01 +1.109744E+01 -2.869389E+01 -1.010901E+01
+7.675991E+00 +3.383235E+00 +9.376404E-01 +2.685918E-01 -1.745174E+00 -3.457792E-01 -2.137054E-02 +3.077221E+00 +4.018881E+00
-1.883497E+00 +3.885941E+00 +1.004110E+01 -5.295447E-01 +6.866503E-02 -3.827081E-01 -7.839332E+00 +7.161295E-01 -1.640184E+00
+7.471305E-01 -2.588644E+00 +1.066608E+01 -1.219283E+00 -1.437348E+00 -1.527553E-01 +2.790674E+01 -1.468432E+01 +8.310342E+00
+1.608752E+01 +5.393053E+00 +9.321079E+00 +7.149776E-01 -7.054247E-01 -1.786065E-01 +2.107812E+01 -5.715622E+00 -3.279062E+01
+3.483533E+00 +1.344084E+00 +9.608720E+00 -1.387914E+00 +1.990842E-01 +1.713712E+00 +3.498451E+01 -1.993265E+01 -4.696273E+00
-2.272909E+00 +9.629861E+00 -3.077694E+00 +1.752695E+00 +5.233365E-02 -1.622115E-01 +3.466852E+01 -8.558307E+00 -1.757106E-01
-7.835805E-01 +1.083263E+01 +5.929644E+00 -3.797858E-01 +1.271836E+00 +1.169787E+00 -1.419900E+00 -2.117673E-01 -1.987682E+00
+9.498416E+00 +1.707220E+00 +4.109361E+00 -1.806269E+00 -1.941991E-01 +5.922042E-01 +2.123151E+01 +2.524034E+00 -1.012242E+00
+1.035864E+01 -1.221864E+00 -8.346215E+00 +3.683615E-01 -1.806120E+00 +6.482717E-01 +7.848033E+00 +7.358236E+00 +9.858278E+00
+5.139001E+00 +1.116553E+01 +8.975428E+00 -2.694888E+00 +9.754522E-01 -1.715785E-01 -1.779438E+00 -3.327143E+01 +1.272206E+01
-5.054184E-01 +5.591857E+00 +3.379945E+00 -4.447480E-01 -3.963484E-03 +3.038541E+00 +6.846181E+00 +2.205901E+01 -1.702830E-01
+5.050697E+00 +4.989656E+00 -8.958299E+00 -1.028787E+00 -6.880408E-01 +1.060139E+00 +4.093637E+00 +6.906910E+00 +1.216254E+00
+5.538072E+00 +9.823737E+00 +1.136677E+00 +9.270904E-01 +1.046325E-01 -1.111737E+00 -1.019764E+01 +1.296528E+01 -5.660822E+00
+9.208968E+00 +1.277936E+01 +9.075878E+00 -3.333217E-02 -6.128557E-01 -1.528359E+00 -3.336601E+00 +1.306029E+01 -4.035045E+00
+7.682842E+00 +3.889775E+00 -6.181423E+00 +1.718231E-01 +1.101898E+00 +1.232282E+00 +1.156904E+00 +5.044826E+00 +2.340968E+00
+1.295535E+01 +7.668930E+00 +2.139936E+00 +1.376783E+00 -9.271333E-01 -6.925054E-01 +2.835943E+00 +5.508333E+00 +1.237838E+00
+1.628720E+01 -3.355686E+00 +3.726673E+00 +1.943803E+00 -2.305385E+00 +1.345094E+00 -1.439451E+00 +4.654674E-01 -1.239242E+00
+7.644564E+00 +1.869788E+01 +6.268648E+00 -1.964530E+00 +5.367671E-01 -1.381579E+00 +5.554041E+00 -2.145759E+00 +5.292140E-01
+6.858050E+00 +1.670971E+00 +3.600177E+00 -1.674841E+00 +7.561065E-01 -1.269606E+00 -3.011942E-01 -2.100760E+00 -1.981773E+00
-5.966008E+00 +1.192861E+00 +8.656276E+00 -4.005563E-01 -9.492567E-02 +1.546214E+00 +3.538800E+00 -2.329563E+00 +1.624159E+00
+9.020780E+00 +7.681202E+00 +1.006466E+01 +1.717085E-02 -1.128097E-01 -7.677694E-01 -2.063590E+01 +7.983769E+00 -1.691974E+01
+1.190462E+01 -1.485707E-01 +2.783794E+00 -1.608198E+00 -4.106206E-01 +2.736686E-01 +3.014457E+00 -4.377444E+00 -1.403284E+01
+1.160354E+01 +1.137980E+01 +5.116012E+00 +7.544681E-01 -5.592620E-01 +4.791638E-01 +1.551174E+00 -1.943267E+00 +6.757716E-01
+1.124438E+01 +4.425594E+00 +1.262813E+01 -6.968190E-01 +4.826500E-01 -4.014800E+00 -3.062412E+00 +3.708824E+00 -3.919776E+00
+1.011703E+01 -1.166920E+00 +4.487087E+00 -2.124088E+00 -4.446122E-02 +9.263560E-01 -5.840951E+00 -4.477662E+00 -1.007022E+00
+1.538648E+01 +5.225460E+00 +2.604646E+00 -5.809111E-01 +1.493829E+00 -1.563225E-01 +1.445925E-01 +2.047455E-01 +4.681167E-01
+3.985006E+00 +8.291123E+00 +2.923454E+00 +8.172193E-01 +8.045652E-01 +2.063593E-01 -1.814224E+00 +7.641127E+00 -4.813050E+00
+1.482540E+00 +4.342828E+00 -4.937828E+00 -1.746024E-02 -1.078753E+00 -1.061911E-01 -4.843051E+00 +8.879837E+00 +1.315480E+01
+7.174772E+00 +9.142455E+00 -2.204661E+00 +8.789433E-01 -2.341609E+00 +1.564528E+00 -7.568017E-01 +2.571012E+00 -3.800532E+00
+2.939289E-01 +1.841234E+00 +1.930228E+00 -1.592010E+00 -1.240356E+00 -7.472046E-01 +4.150475E-01 -3.272860E+00 -1.072048E+00
-3.521778E+00 +1.466314E+01 -5.783029E-02 -1.610591E+00 +5.953233E-01 -1.371657E+00 -7.188308E+00 -1.365642E+01 +1.965247E+00
+1.385537E+01 +6.340792E+00 +2.757037E+00 -6.926031E-01 +1.830696E-01 -1.838800E+00 -1.982310E+01 +1.679162E+00 +2.687584E+01
+1.076099E+00 +1.147601E+01 -6.787255E-01 +1.207830E+00 -2.491088E-01 +1.765918E+00 -2.772108E-01 +7.273137E-01 +3.182822E+00
+1.730465E+01 +3.962105E+00 +2.773527E+00 -2.033854E-02 -6.206085E-01 -1.902539E-01 -1.129130E+01 -1.399804E+01 +8.467434E+00
+2.521308E+00 +4.047269E+00 -1.260949E+00 -5.419443E-01 +2.012190E+00 -8.787294E-01 -2.211139E+00 +2.623370E+00 -2.849054E+00
+1.350285E+01 +3.016440E+00 -2.153231E+00 +1.283736E+00 +9.753142E-01 -5.969269E-01 +1.512970E+00 +2.631506E+00 -5.035847E+00
+1.499066E+01 +1.020941E+01 +3.731877E+00 +6.485652E-01 -1.559879E-01 -4.801374E-01 +6.343358E+00 -1.473695E+01 -2.197793E+00
+2.678592E+00 +1.677291E+01 +5.503990E+00 -2.956739E-01 +1.788068E-01 -1.945835E-01 +6.363281E+00 -3.499788E+00 -2.574045E+00
+6.204443E+00 +1.056076E+01 +7.519411E+00 +1.046539E+00 +7.626296E-01 +1.068899E+00 -5.169838E-02 -1.174671E+01 -5.115005E+00
+1.709946E+01 -2.571380E+00 +1.158514E+01 +6.602660E-01 +5.977289E-02 +1.199240E+00 -1.808721E+01 +1.385366E+01 +1.559737E+00
+1.306628E+01 +1.248290E+01 +2.090139E+00 +2.583331E-01 +4.942914E-01 +1.765702E-01 +1.697756E+01 +3.312816E-02 -1.383373E+01
+1.457121E+01 +5.774924E+00 +4.601903E+00 +6.675182E-01 +1.718311E-01 -1.145835E-01 +5.582735E+00 -2.126873E+00 +3.483312E+00
+2.783165E-01 +4.178155E+00 +1.885141E+01 -1.567277E+00 +9.489175E-01 +1.127623E+00 +6.708352E+00 +1.850494E+01 +6.430678E+00
+3.051221E-01 +4.232567E+00 +3.572595E+00 -9.523734E-01 +6.765384E-01 -8.867730E-01 +1.238250E+01 -1.988222E+01 +5.593244E+00
+5.798133E+00 -1.414372E+00 +1.354475E+01 +4.509338E-01 -1.133815E+00 +7.439145E-01 +1.350549E+01 +5.989131E+00 -1.020922E+01
-1.831954E+00 +1.065191E-01 +4.935050E+00 -1.062771E+00 +9.152772E-01 +8.339708E-01 -1.170374E+01 -2.676692E+01 -2.462462E+00
+1.098508E+01 -1.631945E+00 +1.092173E+01 +1.810281E-01 +7.125625E-02 -2.918204E-01 -1.368355E+01 +1.398807E+01 -2.190322E+01
+8.543363E+00 -2.242397E+00 -5.061515E+00 -2.947504E-01 -5.166467E-01 +1.858131E+00 -3.207528E+01 -4.228778E+01 -7.226920E-01
-2.285830E+00 +1.176389E+01 -3.896888E+00 +6.569173E-01 +5.469567E-01 +2.890711E-01 -1.008584E+01 -6.211251E+00 +3.606917E+00
+8.535970E+00 -2.513442E+00 +3.014817E+00 +5.052326E-01 -3.480684E-01 +1.680027E-01 +5.582911E+00 +4.628841E+00 +2.969040E+00
+3.162711E+00 +3.999210E+00 -3.635487E-01 -4.011803E+00 +4.207017E-01 -8.581916E-01 -2.614709E+01 +3.027827E+00 +2.702083E+01
+5.995181E+00 +7.242061E-01 +4.504741E-01 +1.022779E-01 -1.140035E+00 -7.993990E-01 -3.050208E+01 -3.292024E+01 -6.086802E+00
+4.309740E+00 +4.864040E+00 +7.292044E+00 +9.901094E-01 +4.338085E-01 -5.778634E-01 -1.358909E+00 -2.774450E+00 +2.182271E+00
+7.797273E+00 -3.224786E+00 -3.159269E+00 +2.602128E-02 +1.774465E-01 -1.915693E-01 +3.175331E+00 -2.537231E+00 +2.919845E+00
+1.311063E+01 +3.566115E-01 +1.462487E+01 -1.310065E+00 -3.924654E-01 -5.182848E-01 -3.453159E+00 -1.182826E-01 +1.986663E+00
+8.578186E+00 +6.119931E+00 +1.999111E+00 +3.360106E-01 -5.935525E-01 +1.902621E+00 +5.788893E+00 +7.900294E+00 -3.065030E+00
+1.302215E+01 +2.952667E+00 +6.015166E+00 +7.672468E-01 -7.393149E-01 +2.493376E+00 +2.626771E+00 +1.518342E+00 -2.293362E+00
+9.086655E+00 -4.719201E+00 +2.484973E+00 -1.312225E+00 +4.385706E-02 +1.075656E+00 -3.293517E+00 -1.936397E+00 -3.017456E+00
+6.457026E-01 +6.627781E+00 +1.242946E+01 +7.380954E-01 -8.214926E-02 -8.260888E-01 +9.849691E+00 +1.990960E+00 +3.911305E+00
+7.980461E+00 +7.005050E+00 +4.455254E+00 +1.857938E-01 +6.951268E-01 +3.966561E-01 -8.213026E+00 -7.722199E+00 -2.693835E+00
+7.627742E+00 -8.547729E+00 +1.163198E+00 +5.147262E-01 +1.299173E+00 -4.022705E-01 -5.813655E-01 -1.766563E+00 +3.109501E+00
-1.353278E+00 +1.984722E+00 +5.693209E+00 +1.664759E+00 -6.997685E-01 -2.176685E-01 +1.454622E+01 -3.489810E+00 -9.680892E+00
+1.676074E+01 -1.021854E+01 +6.883759E+00 +9.533346E-01 -1.507080E+00 -6.298868E-01 -3.048370E+01 +7.541886E+00 -4.050804E+00
+4.534331E+00 +3.368222E+00 +5.188832E+00 +6.687399E-01 -1.745478E+00 -1.818901E+00 -5.169545E+00 +3.178362E+00 +6.881748E+00
+1.087211E+01 +1.072866E+00 -3.201953E+00 +4.949179E-01 +1.145010E+00 -5.375494E-01 -4.843641E-01 +2.319922E+00 +3.111365E+00
-5.195395E+00 +3.147483E+00 -3.410778E-01 +1.162167E+00 +1.367717E-01 +4.112337E-01 -2.408007E+00 -2.807632E+00 -4.004546E+00
+1.200512E+01 +3.971979E-01 -8.648454E+00 -5.286378E-02 -1.149048E+00 +3.709381E-01 -3.461936E+00 -8.468292E-01 -4.703382E-01
+2.089367E+01 +1.566963E+01 -6.915670E+00 +1.502825E+00 -1.538385E+00 +4.777598E-03 -9.520038E+00 +4.434852E+01 -3.101260E+01
+9.330420E+00 +8.062478E+00 +4.029768E+00 -4.250969E-01 -9.806384E-01 -5.575773E-01 +2.349025E+00 +6.117040E+00 -9.594646E+00
-8.761699E-01 +1.850753E+01 -5.027759E+00 +1.475091E+00 -1.173550E+00 +3.131850E-01 +4.403814E+01 +4.469200E+01 +3.484258E+00
+7.600491E+00 -5.038148E+00 +6.503120E+00 +6.349966E-02 +1.839740E-01 -4.371470E-01 -1.069143E+00 +1.779567E+00 -3.019418E-01
+1.893350E+01 -1.124871E+00 -2.380474E-01 -4.074628E-01 +1.468930E+00 -1.747470E-01 +2.187566E+00 -1.076970E+00 +1.102481E+00
+8.793350E+00 +4.216088E+00 +7.480626E+00 +1.817498E+00 -1.528090E+00 +2.869138E+00 +3.866861E+00 +7.761315E-01 -1.659180E+00
+3.929732E+00 -3.693259E+00 +1.396704E+01 +9.957594E-01 +2.766398E-01 +2.423299E-01 +2.816491E+01 -1.471933E+01 -2.140618E+01
+1.598792E+01 -5.989815E+00 +3.307743E+00 +1.524658E-01 -3.100131E-01 +5.424038E-03 +1.192576E+00 +3.485411E+00 +2.085232E-01
+1.598982E+01 +6.052054E+00 +1.003478E+01 +5.945710E-01 +7.361251E-02 +8.406412E-01 -6.167992E+00 +2.595952E+01 +2.661353E+01
+7.267045E+00 +6.712219E-01 -2.099678E+00 +2.521805E-01 -8.525272E-02 +1.201065E+00 -9.073806E-01 -8.686998E-01 -1.116301E+00
+6.028988E+00 +1.209403E-01 +5.759892E+00 +2.581238E-01 +1.248754E-01 -6.674562E-01 -5.612902E+00 -1.272091E+01 +5.500233E+00
+6.762889E+00 +1.361584E+01 +4.629054E+00 +8.837360E-01 +7.554610E-01 -1.805661E-01 -1.083524E+00 +4.906318E+00 -2.540621E-02
+4.795556E+00 -4.949068E-01 +1.526152E+01 -1.802419E+00 +2.824418E-01 +2.570867E-01 +1.459177E+01 +8.678752E+00 -9.027576E+00
+8.652949E+00 -2.468366E+00 +6.067542E+00 -8.737649E-01 +1.977503E+00 +6.131837E-01 -2.798447E+00 -4.337141E+00 -7.855961E-01
+1.798229E+00 +6.239952E+00 +9.160345E+00 +8.362663E-01 +1.407287E+00 +1.783319E+00 +2.395366E+01 +4.559469E+01 -1.784765E+00
+1.651081E+01 -4.612453E+00 +4.857140E+00 -3.080535E-01 +4.941112E-01 +8.560335E-01 -1.060733E+01 +4.525439E+01 +5.180956E+01
+9.726001E+00 +2.842181E+00 +1.395161E+01 +1.715363E+00 +1.521573E+00 +1.604700E+00 +5.688979E+00 -2.327201E+00 +4.218107E+00
+1.028654E+01 +7.271839E+00 -2.305225E-01 +8.544230E-01 +2.763832E+00 +4.712624E-01 -1.517362E+00 +2.639055E+00 -1.783901E+01
+1.792036E+01 +4.386461E+00 +2.051369E+00 +3.412446E-01 +1.217568E-01 -8.397536E-01 +6.928148E+00 +4.220687E+00 -6.181417E+00
+6.806727E+00 +5.947003E+00 +2.718410E+00 -6.521189E-01 -9.275076E-01 +7.168406E-01 +3.327562E+00 -2.211953E+00 +4.167238E-01
+4.269076E+00 +2.805973E+00 +8.739142E+00 -2.920172E-01 -1.543403E+00 -9.352533E-01 +4.375204E+00 -3.236269E+00 -6.515507E-01
+1.798723E+01 +5.611718E+00 +1.036816E+00 +4.676196E-02 +3.297415E-01 +1.855994E+00 +3.490918E+00 +1.128023E+00 -1.044206E+01
+7.849482E+00 +2.260134E+00 -2.335724E+00 +2.505096E+00 -2.858369E-01 +1.188972E-01 +6.770334E-01 +3.723241E+00 -1.868396E+00
+1.146657E+01 +1.534595E+01 +9.180658E+00 -1.713770E-01 -7.292656E-01 -5.276442E-01 -2.162189E+01 -5.437267E+01 +5.723043E+00
+1.118635E+01 +5.314737E+00 +5.508101E+00 -1.331579E-02 +6.901127E-01 -1.625507E+00 -1.776565E-01 +1.341233E+01 -1.294373E+01
+1.158410E+01 +3.449086E+00 +9.153850E+00 +1.403719E+00 +1.452386E+00 +1.492007E+00 +4.632320E+00 -9.214347E-02 +3.438676E+00
+4.488523E+00 +6.290007E+00 +2.000211E+00 -5.371020E-01 -9.654404E-01 -2.160275E+00 +2.121043E+01 -3.477006E+00 -2.215286E+01
+3.135709E-01 +4.928820E+00 +2.569734E+00 +1.893266E+00 +6.916541E-01 -7.847791E-02 -1.413460E+01 +1.886051E+00 -1.942107E-01
+1.479907E+01 -1.049426E+00 +7.524605E-01 +9.191886E-01 -2.622899E-01 -9.662238E-01 -2.992757E+00 +4.914972E+00 +6.007244E-01
+1.034622E+01 +3.737614E+00 +5.348566E+00 +5.566844E-01 +1.473734E+00 +1.649353E+00 +1.049256E+01 -6.480890E+00 +8.647030E+00
+2.442642E+00 +6.403386E+00 +3.659053E+00 -8.439398E-01 -1.353536E-01 -1.576014E-02 -1.195563E+01 -8.066984E+00 -1.056399E+01
+1.532408E+01 +2.458702E+00 +3.340474E+00 +2.044093E-01 -3.159736E-01 +2.115172E-01 -6.282634E-01 -4.203973E+00 +2.664934E+00
+1.755740E+00 +3.611894E+00 +1.440333E+01 -3.699494E-01 -2.284787E+00 +1.448901E+00 +7.049516E+00 -9.874950E+00 -1.444846E+01
+1.160171E+01 +7.448102E+00 +5.096942E+00 +1.090525E+00 +1.941692E+00 -1.070214E+00 -5.968019E+01 -1.988046E+01 -4.182412E+01
+5.903658E+00 +5.888043E+00 +1.565494E+01 +1.624287E+00 +1.284798E-01 +2.771042E+00 -1.432482E+00 -1.739181E+01 +3.137328E+01
-2.812503E+00 -1.319523E+00 +1.330754E+01 +4.841351E-01 +1.525313E+00 +8.834097E-01 -8.206438E+00 -6.264064E+00 -6.263201E+00
+6.283773E+00 -7.426256E+00 +1.813188E+00 -8.358019E-01 -8.768900E-01 -1.518979E+00 -5.256241E+00 +2.520267E+01 -4.616543E-01
+1.076977E+01 +5.176797E+00 +1.023536E+01 +6.037061E-01 +5.578365E-01 +2.258066E+00 +9.181185E+00 +3.154336E+01 -4.439679E+00
-4.572184E+00 +4.957357E+00 +4.911208E+00 +1.654038E+00 -2.470491E-01 -8.008748E-01 -3.625603E+00 +3.093145E+01 +1.124975E+01
+8.453323E+00 +1.058931E+00 -4.985625E+00 -1.287747E+00 +3.705488E-01 +8.024014E-01 +1.125018E+01 +2.518000E+01 +9.470206E-01
+1.438791E+01 +6.476009E+00 -2.148283E+00 +7.381302E-01 +8.604611E-01 -6.009590E-01 +1.216370E+00 +2.037042E+00 +2.530720E-01
+1.982607E+01 +1.185939E+01 -9.591400E+00 +1.757760E+00 +6.068989E-01 -8.438362E-01 -2.009349E-01 -1.971885E+00 +5.431129E+00
+9.252520E+00 +1.019555E+01 -5.213435E+00 -1.976120E-01 +8.707230E-01 +2.631106E-01 +4.425372E+00 -5.647181E+00 +1.359591E+01
+9.592457E+00 +1.504627E+01 -3.124980E+00 -6.259304E-01 -1.423677E+00 -1.052758E+00 -4.450087E+00 -6.687644E+00 -4.535699E-02
+1.381551E+01 +5.413957E+00 -8.993880E+00 -2.200540E+00 -7.141843E-01 +3.610515E-01 -1.025155E+01 -1.616549E+01 +1.155513E+01
+1.634441E+01 +7.314856E-01 +1.318142E+01 +1.096736E+00 -2.154962E-02 -1.729259E+00 +5.773206E+00 -2.165373E-01 +3.250698E+00
+1.197728E+01 +7.439542E+00 +5.989246E+00 -6.041363E-01 +6.336948E-01 -1.734916E+00 +1.067064E+01 -8.119154E+00 +5.064750E+01
+1.342294E+01 +1.517042E-01 +7.244111E+00 +2.177959E+00 -4.299102E-01 +2.468524E-01 +1.725796E-01 +1.259286E+00 -2.602540E+00
-4.749686E+00 +9.059284E+00 +4.243482E+00 -9.998370E-01 +5.709664E-02 -1.625066E+00 +4.567633E+00 -2.932544E+00 +2.018706E+01
+3.204747E+00 +1.287114E+01 +3.825970E+00 -1.749572E+00 -1.448356E+00 -5.434639E-01 +1.542721E+00 +1.759242E+00 +5.299879E+00
+2.320732E+00 +5.351940E-01 +5.702336E+00 -2.077300E-01 +9.176277E-01 +8.775355E-01 +1.130844E+01 +1.514444E+01 +3.147299E+01
+7.740930E+00 +1.547948E+01 -7.964634E+00 -3.923838E-01 -1.985260E+00 +5.806509E-01 -1.098498E+01 -6.027906E+00 +1.581091E+01
+1.651801E+01 +8.963367E-01 +5.297288E+00 +1.558937E+00 -7.304676E-03 +7.883569E-01 +6.081027E+00 +3.196079E-01 -9.520182E+00
+7.883899E+00 -2.003321E+00 -3.357794E-01 -1.309333E+00 -1.809433E-01 -4.351571E-01 +2.577921E+00 -4.989296E-01 -4.820499E+00
+5.694093E+00 -2.689108E+00 +1.200798E+01 -1.775646E-01 +2.727531E-01 +1.836494E+00 -1.895919E+01 +1.978531E+01 -1.857215E+01
+9.753134E+00 +7.690140E+00 -4.003298E+00 +2.288281E+00 -7.907396E-01 -1.290731E+00 -1.798968E+00 +1.812827E+00 +1.867182E+00
+8.486665E+00 +2.608243E+00 +1.067581E+01 -1.174735E+00 -7.595417E-01 +7.320401E-01 +6.953331E-01 +3.238740E+00 +1.140394E+00
+1.719383E+01 -2.362169E+00 -2.992759E+00 +7.459774E-01 -1.161863E+00 +5.162373E-01 -3.099793E+00 +5.996816E+00 -1.411027E+00
+5.545387E+00 +1.070509E+01 +4.570586E+00 +9.722337E-01 +1.028967E+00 +1.079733E+00 -7.351642E-02 -1.214322E+01 +4.881337E+00
+1.015948E+01 +3.377195E+00 +1.533553E+00 +1.055068E+00 +9.682089E-01 -5.907810E-01 +4.775950E+00 -2.190969E-02 +6.432399E+00
+4.397768E+00 +4.172303E+00 +9.852800E-01 +4.100291E-01 +3.865658E-01 +8.008818E-01 +2.884137E+00 -5.400565E+00 -4.245201E+00
-1.483800E+00 +9.134343E+00 -4.453843E+00 +8.932556E-01 -7.392033E-01 -2.363276E-01 -7.823658E+00 +7.231980E+00 +7.217653E+00
+1.355339E+00 +5.802911E+00 -1.793478E+00 -1.788215E+00 -2.433990E+00 +7.540412E-02 -3.938067E+00 +1.647980E+00 -2.689934E+00
+1.688500E+01 +4.073991E+00 -3.062459E+00 +2.580607E-01 -1.671472E-01 -1.035407E+00 -1.381033E+01 +8.849034E+00 -2.525375E+00
+1.572262E+01 +1.952335E+01 +7.095462E+00 +3.639290E-01 +6.278664E-01 -1.629572E+00 -1.864538E+00 +3.155749E+00 +1.139898E+00
-1.583645E+00 +1.206811E+01 -7.148918E+00 -6.869776E-01 -6.867387E-01 -8.044443E-01 +3.867067E+00 +3.683689E-01 +6.805766E-01
+9.094812E+00 +6.659954E-01 +3.891181E+00 -2.108291E-01 -5.492623E-01 +1.206196E-01 -5.221072E+00 +1.699272E+01 -1.024280E+01
+1.516250E+01 +2.085200E+00 +8.633394E+00 -1.373351E+00 -6.522147E-02 -5.394738E-01 -8.425750E+00 +2.459927E+01 -1.210139E+01
+9.540662E+00 -1.829591E+00 +1.772804E+00 -2.781969E-01 -9.896225E-01 -7.806200E-01 -1.965019E+01 +1.326462E-01 +2.248179E+00
+1.193737E+01 +9.188619E+00 +5.228462E+00 -9.309717E-01 +4.317558E-01 +2.102147E-01 -4.432655E+00 -7.672499E+00 +6.509775E+00
+7.197484E+00 +7.958766E+00 +5.006746E-01 -1.115401E+00 -3.857392E-01 +8.410080E-01 -2.008505E+01 -2.890461E+00 -6.225709E+00
+1.006154E+01 +9.362794E+00 +9.873344E+00 -2.731408E-01 -1.034243E+00 +4.564542E-01 -2.026568E+01 +1.623343E+01 -4.804776E+00
-5.100917E+00 +1.122498E+01 +3.654590E+00 +8.200142E-01 +6.662871E-01 +9.980162E-01 -1.118013E+01 +1.045599E+01 -1.553976E+00
+2.794163E+00 +7.234388E+00 +1.156343E+00 -9.227692E-01 +1.518178E+00 +1.286487E+00 +4.644986E+00 +2.601471E+00 +6.232130E+00
+1.950381E+01 +1.035902E+01 +1.776946E+00 +2.733537E-01 +1.692549E+00 -1.752748E-01 -4.918158E+00 +1.550019E+01 -7.214941E+00
+1.108369E+01 +8.102607E+00 +9.417100E+00 -8.668864E-01 -6.768409E-01 +5.183734E-01 +6.588137E-01 +3.121690E+01 +1.151666E+01
+8.287467E+00 +9.782552E+00 +9.315605E+00 +6.005152E-01 -1.749256E+00 -3.839093E-01 +6.583473E+00 -3.453627E+00 -5.350296E+00
+1.376973E+01 +1.251075E+01 +1.511200E+01 -1.716895E+00 +9.834896E-01 +1.798535E-01 -3.099618E+00 +1.649598E+00 +4.164094E-01
