rx ry rz vx vy vz ax ay az
 6.849538E+00  6.153815E+00  8.059713E-01  9.575386E-01  3.857393E-01  6.295431E-01 -1.124976E+07  1.044312E+07  3.771229E+06
 6.811870E+00  7.004689E+00 -1.284781E-01  1.772552E-01  9.939210E-02 -1.582230E+00  3.743453E+07 -2.469126E+07 -2.448892E+07
 5.910925E+00  6.176344E+00  1.926272E+00  2.754058E-01  1.026094E+00 -1.198038E+00 -2.213047E+07  2.236943E+07  3.912328E+07
 6.108291E+00  7.089516E+00  3.144197E+00 -1.787927E+00  9.731270E-01  1.499368E+00 -1.356471E+07  1.102736E+07  3.064781E+07
 6.881341E+00  6.086781E+00  3.155721E+00  1.023991E+00  3.810117E-01 -5.495751E-01 -2.538354E+06 -1.787401E+07 -2.416053E+07
 7.165236E+00  7.057983E+00  1.954173E+00 -1.242732E+00  1.158435E+00 -2.717297E-02 -6.811599E+05  1.386848E+07  8.783659E+06
 5.964539E+00  6.144098E+00  3.902476E+00  6.792992E-01  1.354512E+00  1.152683E+00  5.554005E+07 -4.047296E+07 -5.917589E+07
 6.047027E+00  7.175255E+00  4.848051E+00  5.041298E-01 -1.855026E+00 -6.123919E-01 -1.486743E+06 -1.019273E+06  6.593584E+06
 7.059501E+00  6.030833E+00  4.991524E+00  1.613227E+00 -1.697463E+00 -1.448301E+00 -3.568088E+07  3.162433E+07  2.030211E+07
 6.883626E+00  7.074410E+00  3.977128E+00 -8.551107E-02 -1.515737E+00  1.317902E+00  9.713461E+06 -1.004380E+07  4.658339E+06
 6.033361E+00  6.152413E+00  6.185568E+00  9.680304E-01  1.884846E-01  2.057188E+00  1.048803E+07  4.061799E+06 -1.134641E+07
 5.851920E+00  7.099929E+00  6.905305E+00 -1.076310E+00  8.191799E-01 -2.344513E-01 -1.592070E+07  4.703618E+07  5.508821E+07
 7.168805E+00  6.079160E+00  6.960206E+00  1.704220E+00  2.156376E-01 -1.690690E+00 -8.684817E+06 -5.424062E+06 -1.744884E+06
 7.145452E+00  7.072631E+00  5.970151E+00  1.240278E+00  1.450916E+00 -6.949049E-02  1.800778E+07 -3.237428E+07 -5.284324E+07
 6.046551E+00  6.087604E+00  7.969200E+00 -1.155582E+00 -1.683252E+00  1.082166E+00  1.890290E+05 -1.131361E+07  6.477274E+06
 5.903439E+00  7.097738E+00  9.179288E+00 -1.358449E+00  8.056480E-01 -1.727420E+00  2.274645E+07 -2.803186E+07 -2.943150E+07
 7.062527E+00  5.888492E+00  9.174238E+00 -1.664165E-02 -2.169744E-01  5.026373E-01 -1.385321E+07  3.031569E+06  3.056875E+06
 6.833416E+00  7.059937E+00  7.872536E+00 -1.845826E+00  1.307633E+00  1.897437E+00 -3.506203E+06  3.194460E+07  2.594351E+07
 6.114460E+00  7.897125E+00  1.682469E-01  9.125994E-01 -1.148061E+00  3.746237E-01 -4.632113E+07  9.924562E+06  9.748080E+05
 6.154051E+00  8.911941E+00  8.993840E-01 -3.607349E-01  1.502435E+00 -1.681559E+00  2.128322E+07 -2.752293E+06 -3.029593E+07
 6.902717E+00  8.031766E+00  1.016139E+00 -1.291564E+00 -1.857347E+00  7.013815E-01  1.937280E+07 -5.795901E+07 -3.256308E+07
 6.980820E+00  8.835660E+00 -8.063480E-02 -4.434295E-01 -1.094483E+00 -9.727848E-01 -5.201180E+07  4.874543E+07  8.317656E+07
 5.897646E+00  7.993738E+00  1.917581E+00  5.883617E-01  7.901281E-01  1.344918E+00 -2.325879E+07  8.182813E+07  8.435008E+07
 6.052282E+00  8.867498E+00  3.078695E+00 -1.257714E+00  9.597945E-02  8.704526E-01  4.314683E+07 -1.863921E+07 -2.288338E+07
 7.091646E+00  7.876048E+00  3.169859E+00  1.984356E+00 -1.020842E+00 -1.163528E+00  1.996821E+07 -5.609694E+07 -4.379224E+07
 6.869060E+00  9.187090E+00  2.102719E+00  9.319219E-01  1.340856E+00 -1.706391E+00 -2.993817E+06  4.272469E+07  2.429649E+07
 5.933591E+00  7.962375E+00  4.062586E+00  4.698956E-01  8.441732E-01 -2.601443E-02 -1.200234E+07 -3.795665E+07 -2.784656E+07
 6.037473E+00  9.171685E+00  4.975026E+00  9.073205E-01  5.564136E-01 -1.849580E+00 -1.233577E+07  2.495313E+07  3.592012E+07
 6.874410E+00  7.801596E+00  4.936274E+00  5.428783E-01  9.082622E-01  1.533176E+00 -5.390163E+07  9.660274E+06  3.703820E+07
 7.004748E+00  8.816260E+00  3.980564E+00  4.340297E-01 -1.898942E+00 -2.234376E-01  7.142628E+07 -2.522187E+07 -8.402651E+07
 5.807660E+00  7.975067E+00  5.961579E+00  1.172074E+00 -1.003023E+00  9.167920E-01  5.451417E+07 -7.714593E+07 -9.048231E+07
 6.107924E+00  9.077954E+00  7.193936E+00  1.561910E+00 -7.728167E-01 -1.434939E+00 -4.313886E+07  5.542132E+07  6.446584E+07
 7.078505E+00  7.970503E+00  7.117744E+00 -5.895917E-02  2.009619E+00  1.526348E+00 -1.007421E+07  4.319248E+07  4.694107E+07
 6.900141E+00  8.916349E+00  6.195019E+00 -1.916344E+00 -5.549460E-01  4.966364E-01 -2.350257E+07 -2.970592E+07 -5.773315E+06
 6.045697E+00  7.900151E+00  8.025906E+00 -2.024287E-01  1.283545E+00  1.855112E+00  8.938393E+07 -7.229836E+07 -9.707126E+07
 5.936765E+00  8.861731E+00  8.884910E+00  1.590204E+00 -2.578806E-01  1.141811E+00  7.726498E+07 -6.765043E+07 -1.137418E+08
 7.198126E+00  8.112865E+00  9.160851E+00 -7.120291E-01 -1.912778E+00 -6.351646E-01 -8.071581E+07  3.720593E+07  7.325008E+07
 6.963499E+00  9.137791E+00  8.131377E+00  1.935481E+00 -3.789085E-01 -2.895300E-01  6.702253E+07 -5.292935E+07 -4.136590E+07
 7.891724E+00  1.276507E-01 -1.298133E-01 -8.587458E-01  1.855818E+00 -7.280667E-01 -1.379240E+08  6.924901E+07  4.480245E+07
 8.108215E+00  1.102867E+00  8.417239E-01  1.134358E+00 -1.587728E+00 -1.674947E+00 -5.582406E+07  5.502042E+07  1.015690E+08
 9.040861E+00  1.271425E-01  1.075993E+00  1.081061E+00  7.231016E-01  1.309852E+00 -9.466380E+05 -3.694238E+07 -3.456272E+07
 8.817440E+00  9.359333E-01 -1.275212E-01  1.194674E+00  1.441592E+00  1.645415E+00  2.841132E+07 -3.481407E+07 -3.143137E+07
 7.832998E+00 -8.505200E-03  2.050142E+00 -9.937066E-01 -1.216304E+00 -8.298818E-01 -4.977658E+07  2.819882E+08  2.778239E+08
 8.033094E+00  8.073288E-01  3.102180E+00 -7.588447E-01 -7.273130E-01 -1.816357E+00  3.120652E+08 -2.724117E+08 -3.502420E+08
 9.104593E+00  2.072620E-02  3.001524E+00  1.000525E+00  4.655584E-01 -5.360646E-01 -1.969369E+07  6.015404E+06  2.430456E+07
 8.899088E+00  1.099682E+00  1.840308E+00  3.339165E-02 -6.308864E-01 -1.169459E+00 -1.559803E+08  4.398346E+07  6.003579E+07
 7.883302E+00 -5.324030E-02  4.131409E+00  1.004053E+00  8.314191E-01 -3.790734E-01 -2.917712E+07 -3.984444E+07 -9.529117E+06
 8.028059E+00  1.101881E+00  5.174536E+00 -1.667770E+00  1.046426E-01  1.822077E+00 -1.126475E+08  8.252588E+07  8.425645E+07
 9.139703E+00 -1.194829E-01  5.099073E+00  6.903880E-01 -1.468143E+00 -2.668030E-01  1.845750E+08 -1.456080E+08 -1.869787E+08
 8.944139E+00  9.719902E-01  4.005475E+00  1.717005E+00 -1.796797E+00 -3.721597E-01 -8.660836E+07  1.160553E+08  1.153502E+08
 8.160938E+00 -1.129902E-01  6.120361E+00  1.553654E+00 -7.597702E-01  8.240989E-01 -2.629322E+07  5.157681E+07  7.875646E+07
 7.884651E+00  8.928117E-01  7.014169E+00  2.186051E-01  9.553286E-01 -7.539911E-01 -7.931395E+07  3.630828E+08  3.511121E+08
 8.890426E+00 -1.750290E-01  7.098628E+00  1.490998E+00  1.476372E+00 -1.957932E-01  7.840637E+07 -1.698878E+06 -2.863359E+07
 8.926818E+00  1.037084E+00  5.821423E+00 -2.448671E-01  3.039747E-01 -1.103824E+00 -9.778685E+07 -2.322467E+08 -1.383190E+08
 7.801609E+00  5.136630E-02  8.181456E+00 -1.928830E+00  6.009111E-01  5.123676E-01  2.315499E+08 -2.818578E+08 -3.233723E+08
 7.932793E+00  1.061617E+00  9.163255E+00 -1.033982E+00 -8.627720E-02 -1.549135E-01 -1.224169E+08 -6.795932E+07 -4.347695E+07
 9.191674E+00 -1.887927E-01  8.828577E+00  1.014969E+00 -1.307718E+00  1.072192E-01  1.191258E+08  8.624609E+07  2.199369E+07
 9.126048E+00  9.362251E-01  7.897392E+00 -4.501848E-01  1.014039E+00  8.305039E-01 -7.436498E+07  1.221629E+08  1.594208E+08
 7.880786E+00  1.953851E+00 -1.932186E-01 -1.233714E+00 -7.628394E-02  1.945075E+00  2.927026E+08 -3.565089E+08 -4.293859E+08
 7.991343E+00  3.124629E+00  1.121764E+00 -9.753406E-01 -1.677770E+00  1.801806E-01 -6.000263E+07 -1.659441E+08 -6.994071E+07
 9.182053E+00  1.808027E+00  1.092867E+00 -1.912171E+00 -3.257194E-01  1.025561E+00 -3.270347E+08  5.651010E+08  5.749610E+08
 8.923324E+00  3.196010E+00  1.859056E-01  1.409872E+00  1.081540E+00 -1.638891E+00  2.032292E+08 -2.963255E+08 -3.712330E+08
 8.100571E+00  1.853227E+00  2.039270E+00 -1.954115E+00 -1.517501E+00  1.999263E+00 -5.595451E+07  5.265524E+08  5.310687E+08
 7.868731E+00  3.037470E+00  3.136427E+00 -1.568670E+00 -1.797447E+00  1.570099E+00  2.589546E+08 -4.355429E+08 -3.768663E+08
 8.848634E+00  1.872094E+00  2.918182E+00 -1.895407E-01  3.946552E-01 -1.291202E+00 -4.977783E+07 -1.608901E+08 -1.876573E+08
 8.805361E+00  2.891834E+00  2.004490E+00 -1.995476E+00 -5.374502E-01  1.320211E+00 -2.335589E+08  5.154966E+08  6.108145E+08
 8.093751E+00  1.985852E+00  3.873736E+00  9.892039E-01 -1.150443E+00 -1.367146E+00  1.839676E+08 -2.891340E+08 -3.969324E+08
 7.907731E+00  3.019510E+00  5.050226E+00 -1.358050E+00  1.477660E+00  6.909515E-02 -8.508068E+07 -4.131224E+07 -1.188443E+08
 9.023422E+00  2.152911E+00  4.994143E+00 -5.265771E-01 -3.774156E-02  2.607409E-01 -1.318213E+08 -5.244708E+06  5.732778E+07
 8.997037E+00  2.888641E+00  3.906906E+00  1.409114E+00  1.281424E+00  5.788173E-01  1.571560E+08 -3.048069E+08 -2.805442E+08
 8.113598E+00  1.837199E+00  5.985701E+00 -8.664636E-01  1.091384E+00  1.523181E+00 -6.250063E+08  8.887855E+08  1.053734E+09
 8.029897E+00  3.089348E+00  7.100657E+00 -6.937108E-01 -3.645359E-01  7.799477E-01  2.650628E+08  1.978636E+08  5.641802E+07
 9.172789E+00  2.129514E+00  6.933184E+00  1.080603E+00 -1.791256E-01 -1.232888E-01 -1.400467E+08  5.077107E+08  5.728921E+08
 9.176095E+00  2.840959E+00  5.857128E+00  4.412561E-01  1.647827E+00  6.395841E-01  1.782057E+08 -1.101719E+09 -1.129383E+09
 7.869504E+00  2.005821E+00  8.137472E+00  8.507695E-01  2.482969E-01 -1.955974E+00  8.435892E+08 -9.427657E+08 -1.007322E+09
 8.120846E+00  2.906538E+00  9.085999E+00 -6.013184E-01  2.165149E-01 -1.070458E+00 -4.874620E+08  5.781086E+08  5.657583E+08
 9.073970E+00  1.927874E+00  9.159708E+00 -7.095069E-01  9.483865E-01  1.709048E+00 -7.644412E+07  5.381186E+07  6.453373E+07
 9.009744E+00  2.902702E+00  8.017722E+00 -1.530626E+00 -1.124057E-01 -2.105150E-01  5.478025E+08 -6.335297E+08 -6.824050E+08
 7.808166E+00  4.144853E+00  2.232620E-02 -1.019944E+00 -8.591951E-01  1.971717E-01 -8.404998E+08  4.862962E+08  5.494052E+08
 7.862970E+00  5.033976E+00  8.953532E-01 -3.473158E-01 -1.427073E-01 -1.713810E+00 -6.073850E+08  1.022403E+09  1.269717E+09
 8.813116E+00  4.171057E+00  1.120043E+00 -7.246075E-01  3.693695E-01  6.518599E-01  5.036863E+08 -7.366477E+07 -2.298338E+08
 9.063175E+00  4.827772E+00 -1.965780E-02 -5.085807E-01 -1.072138E+00 -3.909582E-01  7.189485E+07  1.002989E+08 -5.023896E+07
 8.066923E+00  4.042813E+00  1.934623E+00 -1.347258E+00  1.706522E+00  3.352274E-01  6.829034E+08  1.446902E+07 -9.018178E+07
 7.997336E+00  5.098823E+00  3.005835E+00  1.305003E+00 -6.763199E-02 -1.482394E+00  8.789889E+08 -1.862364E+09 -1.735477E+09
 9.130520E+00  3.965876E+00  3.026144E+00 -3.686983E-02 -1.876298E+00 -8.134186E-01  2.602441E+08 -3.488183E+06 -1.987872E+08
 9.063991E+00  4.805029E+00  1.801788E+00 -1.903107E+00  8.987147E-01 -3.272276E-01 -1.753014E+09  2.702119E+09  2.865331E+09
 8.042060E+00  4.078569E+00  3.930585E+00 -9.775490E-01 -1.584497E+00  1.811159E+00  2.905020E+08 -1.639916E+09 -1.650639E+09
 7.931173E+00  5.163061E+00  5.193288E+00 -1.458531E+00 -3.652944E-01  9.798321E-01 -1.330824E+08  2.407496E+08  1.400298E+08
 8.893790E+00  4.142542E+00  4.917156E+00 -7.631631E-01  9.085262E-01 -1.575878E+00 -3.823370E+08 -5.250139E+07 -4.807057E+06
 9.122525E+00  5.002125E+00  3.909006E+00 -3.482589E-02 -1.538688E+00 -1.988980E+00  1.034674E+09 -3.669429E+08 -3.851485E+08
 7.833734E+00  3.929977E+00  5.994891E+00  6.061775E-02  1.518441E+00  1.531720E+00 -1.907320E+09  2.471830E+09  2.847879E+09
 8.135848E+00  4.877271E+00  7.035125E+00  5.665953E-01 -1.408227E+00  1.114819E+00  7.562905E+08 -4.220684E+08 -6.886204E+08
 8.926608E+00  4.103628E+00  7.179677E+00 -1.390134E+00  8.099522E-01 -9.536867E-01  5.843673E+08 -1.352710E+09 -1.332914E+09
 8.873480E+00  5.115817E+00  5.904750E+00  1.942020E+00  6.443263E-01 -1.471660E+00 -8.103430E+08  1.174927E+09  1.379088E+09
 7.843939E+00  4.195401E+00  8.197289E+00  1.901978E+00 -1.042125E+00  1.183300E+00  1.640523E+09 -2.361233E+09 -2.802109E+09
 8.028535E+00  5.046684E+00  8.909414E+00  1.100991E+00  9.790273E-01  9.538346E-01  1.098835E+09 -2.514788E+09 -2.474785E+09
 8.923933E+00  3.865624E+00  9.027697E+00 -1.513940E+00  2.158894E-01 -1.298719E+00 -2.667772E+08  2.284006E+09  2.289233E+09
 9.099801E+00  5.060845E+00  7.924970E+00 -1.834590E+00 -7.257432E-01 -1.691296E-01  4.545449E+07 -1.406157E+09 -1.483977E+09
 7.861619E+00  6.083140E+00 -2.383490E-02  2.204591E-01 -9.868907E-02  8.837224E-01 -3.200060E+09  2.032418E+09  2.637591E+09
 8.184195E+00  6.985904E+00  9.926474E-01 -1.981323E+00 -1.017469E+00 -1.408851E-01 -2.344771E+08  2.109332E+09  2.213885E+09
 8.853734E+00  6.163294E+00  1.063136E+00 -1.067412E+00 -1.285081E-02  6.448062E-01  9.930432E+07  4.950408E+07 -6.766542E+07
 8.861142E+00  7.081519E+00 -5.926300E-03  3.880945E-01 -1.256439E+00 -6.113745E-01 -1.803599E+07 -2.186163E+09 -2.144736E+09
 7.961896E+00  6.135119E+00  1.968587E+00 -1.389485E+00 -9.118603E-01 -1.013525E+00  3.339267E+09 -2.188560E+09 -2.585396E+09
 8.197609E+00  6.817308E+00  3.095615E+00  8.047735E-02 -7.377753E-01  1.990953E+00 -2.604466E+07  2.352890E+09  1.851042E+09
 9.077855E+00  5.976436E+00  2.850872E+00 -8.798756E-01  9.509209E-01  1.760294E+00  8.309447E+08 -3.455630E+09 -3.468743E+09
 9.030784E+00  7.070327E+00  2.038091E+00  1.579162E+00  1.411571E+00  1.849908E+00 -2.605874E+09  3.309041E+09  3.876938E+09
 8.131669E+00  6.010650E+00  3.966377E+00 -1.307215E+00  1.479885E+00 -1.990599E+00  1.110988E+09 -3.432829E+08 -3.579690E+08
 7.932962E+00  6.936621E+00  4.809477E+00 -1.661143E+00 -9.344725E-01  6.482696E-01 -2.380136E+09  4.167489E+09  4.103259E+09
 8.855271E+00  5.870440E+00  5.066841E+00  1.073319E+00 -1.843647E+00 -1.141768E+00 -2.368695E+09 -2.465249E+09 -2.188822E+09
 8.933749E+00  6.854329E+00  4.083198E+00 -9.229628E-01 -9.408133E-02  1.249220E+00  5.305526E+09 -2.079526E+09 -2.649603E+09
 7.873229E+00  5.991489E+00  5.935041E+00  4.377165E-01  1.666086E+00 -1.919247E-01 -2.818435E+09  5.263194E+09  5.954111E+09
 8.182068E+00  6.856172E+00  6.820202E+00  9.607228E-01  7.626797E-01  6.994462E-01  7.285227E+08 -1.269338E+09 -1.545351E+09
 9.026894E+00  6.067502E+00  7.144529E+00  1.403103E+00 -9.660586E-01 -7.563468E-01  5.743746E+08 -2.519275E+09 -2.506544E+09
 8.966505E+00  7.158208E+00  5.808593E+00  1.599025E+00  1.833779E+00  1.175192E+00 -7.351989E+08  1.310887E+09  1.407192E+09
 7.977745E+00  6.113283E+00  8.099248E+00  1.944616E-01 -8.494659E-01  1.910856E-01  1.215383E+09 -9.162179E+08 -1.427134E+09
 7.894735E+00  6.963179E+00  9.051368E+00 -1.704164E+00  1.244242E+00  6.720597E-01  7.317497E+09 -6.396584E+09 -6.698412E+09
 8.869699E+00  6.191179E+00  8.816299E+00  7.524382E-01  1.469906E-01 -9.723238E-01 -7.015438E+09  3.961804E+09  4.744244E+09
 8.842416E+00  7.129866E+00  8.102706E+00 -2.599027E-01  2.571174E-01 -2.206159E-01 -2.998142E+08  1.577314E+09  1.137957E+09
 7.919419E+00  8.062246E+00  2.825270E-02  1.416285E+00 -5.891385E-01 -1.836328E+00 -4.561434E+09 -1.509302E+09 -3.730340E+08
 8.081068E+00  8.804970E+00  1.061317E+00  1.678970E+00  1.769774E+00  9.018741E-02 -1.909646E+09  5.330099E+09  5.345905E+09
 9.167179E+00  8.094393E+00  1.190590E+00 -1.959028E-02  1.720933E+00  1.890559E+00  3.326605E+09 -2.067550E+08 -3.723363E+08
 8.802082E+00  8.839401E+00 -1.912851E-01 -6.176638E-01  3.910578E-01  1.331050E-01  5.265472E+08 -3.659728E+09 -4.535322E+09
 7.917870E+00  8.164572E+00  2.077189E+00 -2.700970E-01 -1.947525E+00 -1.255567E+00  3.496001E+09 -3.865592E+09 -3.985361E+09
 8.156136E+00  8.867605E+00  2.818960E+00  1.397870E+00 -1.582196E+00 -1.275891E+00  2.938025E+09 -2.240984E+09 -3.859739E+09
 8.968392E+00  8.140490E+00  2.994351E+00 -9.691184E-01  6.901539E-01  4.368069E-01 -2.441262E+07 -3.503308E+08  4.752865E+08
 8.923960E+00  9.003096E+00  2.033915E+00  2.641910E-01  2.260989E-01  1.332216E+00 -3.257259E+09  3.391057E+09  4.147115E+09
 8.090059E+00  7.993025E+00  4.042187E+00  1.226871E+00 -2.546578E-01  2.038754E+00  3.005217E+09 -4.771913E+09 -4.658977E+09
 8.185773E+00  8.928779E+00  4.993012E+00 -8.258509E-01 -5.483776E-01  1.861804E+00 -1.248148E+10  8.883959E+09  1.076600E+10
 9.116019E+00  7.978835E+00  5.000899E+00 -7.977780E-01  8.611430E-01  1.821599E+00  3.852801E+09 -4.907519E+09 -5.461278E+09
 8.932960E+00  9.142667E+00  3.847458E+00 -1.640849E+00 -1.347450E+00 -1.385828E+00  6.096415E+09 -2.254321E+09 -3.618706E+09
 8.102332E+00  8.062322E+00  6.190314E+00 -1.097045E+00  1.433512E+00 -1.725894E+00  1.016384E+07  1.273509E+10  1.249852E+10
 8.188393E+00  8.898900E+00  7.139249E+00 -1.593304E-01  1.264105E+00  1.094267E+00 -2.492306E+09 -3.020927E+09 -1.746775E+09
 9.040201E+00  8.037256E+00  6.918932E+00  7.772265E-02  1.648667E+00  7.597997E-01  3.303718E+09 -4.099615E+09 -5.278368E+09
 8.975287E+00  9.091640E+00  6.129264E+00  1.921781E+00  2.140963E-01  1.958098E+00 -3.322065E+08  7.868711E+09  8.188068E+09
 8.161309E+00  8.076674E+00  7.948991E+00  1.440075E+00 -9.100194E-01  1.543090E-01  1.116611E+09 -1.180036E+10 -1.170331E+10
 7.830525E+00  9.113637E+00  8.936853E+00  1.848414E+00 -1.628641E+00  4.413862E-01  9.691467E+09 -1.123774E+10 -1.251032E+10
 9.186687E+00  8.140584E+00  8.861347E+00 -1.489426E+00 -1.361973E+00 -3.646653E-01 -3.947364E+09  9.936333E+09  9.888815E+09
 8.895293E+00  9.138400E+00  8.157512E+00  1.799407E+00  1.109305E+00  1.140199E+00 -6.248129E+09  2.346841E+09  3.188866E+09
